opportunity_id,account_id,product_id,sales_agent,deal_stage,engage_date,close_date,deal_value
D7329,A1042,P206,Agent_29,Qualification,2023-02-11,2024-01-05,33999
D7330,A1059,P201,Agent_34,Qualification,2023-02-16,2023-06-27,23794
D7331,A1057,P201,Agent_18,Qualification,2023-10-17,2024-01-01,51536
D7332,A1048,P206,Agent_33,Proposal,2023-08-08,2023-05-30,6833
D7333,A1041,P201,Agent_31,Qualification,2023-10-16,2023-07-23,38653
D7334,A1075,P205,Agent_11,Proposal,2023-03-22,2023-05-14,20319
D7335,A1065,P206,Agent_16,Negotiation,2023-02-02,2023-03-28,8604
D7336,A1010,P203,Agent_5,Negotiation,2023-11-11,2024-01-24,10357
D7337,A1017,P200,Agent_12,Prospecting,2023-04-05,2023-02-09,21257
D7338,A1084,P205,Agent_21,Closed Won,2023-12-21,2023-07-19,33932
D7339,A1051,P205,Agent_10,Negotiation,2023-05-08,2023-09-29,67736
D7340,A1045,P204,Agent_6,Prospecting,2023-06-16,2024-01-19,66719
D7341,A1043,P206,Agent_20,Prospecting,2023-12-06,2023-04-06,70415
D7342,A1021,P200,Agent_0,Negotiation,2023-04-29,2023-11-02,69413
D7343,A1052,P201,Agent_29,Qualification,2023-10-18,2023-10-08,61241
D7344,A1058,P200,Agent_18,Prospecting,2023-01-14,2023-08-17,6596
D7345,A1029,P203,Agent_28,Prospecting,2023-06-25,2023-03-12,64015
D7346,A1007,P202,Agent_34,Prospecting,2023-02-08,2023-12-20,35733
D7347,A1056,P205,Agent_19,Closed Lost,2023-10-09,2023-12-29,14757
D7348,A1072,P206,Agent_0,Negotiation,2023-08-29,2023-08-21,14142
D7349,A1019,P206,Agent_22,Proposal,2023-08-31,2023-03-05,30917
D7350,A1024,P200,Agent_30,Closed Lost,2023-12-26,2024-02-15,63075
D7351,A1018,P204,Agent_34,Negotiation,2023-07-01,2023-06-17,74869
D7352,A1004,P203,Agent_21,Negotiation,2023-02-26,2023-10-16,38306
D7353,A1074,P202,Agent_6,Qualification,2023-06-10,2023-02-21,54920
D7354,A1078,P203,Agent_32,Proposal,2023-06-23,2023-11-30,33301
D7355,A1071,P206,Agent_6,Prospecting,2023-11-04,2023-02-06,61057
D7356,A1082,P201,Agent_26,Proposal,2023-04-22,2023-12-29,56273
D7357,A1026,P202,Agent_1,Prospecting,2023-08-06,2023-08-26,43321
D7358,A1039,P206,Agent_16,Qualification,2023-05-17,2023-05-16,33967
D7359,A1025,P204,Agent_0,Prospecting,2023-03-18,2023-12-20,70549
D7360,A1026,P202,Agent_29,Qualification,2023-05-28,2024-02-03,10993
D7361,A1061,P206,Agent_21,Closed Won,2023-08-07,2023-05-27,57016
D7362,A1082,P204,Agent_27,Qualification,2023-09-26,2023-08-09,37137
D7363,A1049,P201,Agent_32,Closed Won,2023-10-29,2023-04-20,74638
D7364,A1041,P204,Agent_25,Negotiation,2023-03-23,2023-07-27,6104
D7365,A1028,P203,Agent_34,Proposal,2023-10-13,2023-03-21,40580
D7366,A1038,P200,Agent_10,Qualification,2023-02-16,2023-09-21,43899
D7367,A1059,P203,Agent_6,Closed Lost,2023-10-11,2023-07-27,54803
D7368,A1040,P206,Agent_27,Prospecting,2023-12-29,2023-12-21,30956
D7369,A1032,P206,Agent_24,Negotiation,2023-04-10,2024-02-12,67774
D7370,A1082,P205,Agent_30,Negotiation,2023-10-02,2023-03-14,58696
D7371,A1082,P203,Agent_2,Proposal,2023-03-16,2023-02-18,11428
D7372,A1015,P202,Agent_32,Qualification,2023-11-19,2023-11-15,15313
D7373,A1022,P201,Agent_33,Proposal,2023-11-02,2024-02-19,9140
D7374,A1006,P205,Agent_20,Closed Won,2023-01-09,2023-12-02,7792
D7375,A1025,P205,Agent_18,Closed Won,2023-06-13,2024-01-22,73259
D7376,A1011,P205,Agent_20,Closed Lost,2023-10-31,2023-07-03,72558
D7377,A1071,P206,Agent_13,Qualification,2023-09-04,2023-06-27,63774
D7378,A1004,P200,Agent_9,Qualification,2023-10-25,2023-05-17,36041
D7379,A1068,P204,Agent_6,Prospecting,2023-06-02,2023-09-11,32089
D7380,A1048,P202,Agent_28,Closed Lost,2023-02-15,2023-06-07,5603
D7381,A1025,P206,Agent_7,Qualification,2023-07-26,2023-04-26,12150
D7382,A1004,P201,Agent_12,Proposal,2023-04-02,2023-05-23,61048
D7383,A1021,P206,Agent_18,Closed Lost,2023-03-24,2023-07-31,27346
D7384,A1078,P200,Agent_10,Proposal,2023-08-20,2024-01-05,62130
D7385,A1012,P206,Agent_1,Proposal,2023-02-25,2023-02-04,73311
D7386,A1027,P206,Agent_5,Prospecting,2023-09-25,2023-01-31,8639
D7387,A1032,P203,Agent_28,Proposal,2023-06-15,2023-07-09,55590
D7388,A1022,P201,Agent_4,Closed Lost,2023-12-27,2023-11-24,71386
D7389,A1017,P205,Agent_29,Proposal,2023-06-21,2023-09-15,54591
D7390,A1029,P201,Agent_26,Qualification,2023-08-10,2023-07-26,48955
D7391,A1025,P201,Agent_17,Prospecting,2023-03-04,2023-09-12,64009
D7392,A1015,P203,Agent_15,Qualification,2023-07-03,2024-02-10,35249
D7393,A1076,P204,Agent_4,Proposal,2023-01-24,2023-07-21,26577
D7394,A1038,P206,Agent_8,Prospecting,2023-11-01,2023-06-10,22928
D7395,A1032,P202,Agent_33,Negotiation,2023-03-30,2024-02-03,35238
D7396,A1025,P205,Agent_33,Proposal,2023-03-27,2023-02-12,49639
D7397,A1047,P204,Agent_30,Closed Won,2023-07-05,2023-10-02,37001
D7398,A1064,P200,Agent_19,Prospecting,2023-01-27,2023-09-21,23199
D7399,A1037,P206,Agent_16,Closed Won,2023-02-11,2023-09-24,65660
D7400,A1001,P205,Agent_19,Proposal,2023-07-04,2023-05-05,71986
D7401,A1005,P202,Agent_27,Qualification,2023-01-07,2023-08-26,29749
D7402,A1045,P206,Agent_20,Closed Lost,2023-10-01,2023-09-06,49738
D7403,A1049,P200,Agent_18,Prospecting,2023-07-11,2023-08-25,23560
D7404,A1037,P203,Agent_2,Proposal,2023-03-12,2023-09-04,33907
D7405,A1017,P204,Agent_29,Qualification,2023-05-12,2023-05-17,44101
D7406,A1026,P206,Agent_4,Proposal,2023-11-23,2023-03-01,60463
D7407,A1040,P205,Agent_5,Proposal,2023-10-28,2023-02-03,53734
D7408,A1071,P201,Agent_2,Prospecting,2023-07-26,2023-06-30,64036
D7409,A1073,P202,Agent_23,Negotiation,2023-01-14,2023-06-18,21674
D7410,A1016,P206,Agent_0,Negotiation,2023-09-17,2023-11-22,49891
D7411,A1061,P205,Agent_14,Closed Won,2023-09-08,2024-01-13,28892
D7412,A1028,P201,Agent_17,Prospecting,2023-03-12,2023-07-10,52242
D7413,A1057,P205,Agent_22,Qualification,2023-03-26,2023-10-18,37294
D7414,A1069,P206,Agent_28,Negotiation,2023-04-06,2023-12-11,65487
D7415,A1077,P200,Agent_21,Prospecting,2023-01-03,2023-12-26,56290
D7416,A1021,P201,Agent_23,Negotiation,2023-10-06,2023-04-21,23580
D7417,A1005,P201,Agent_12,Prospecting,2023-01-21,2024-01-11,5461
D7418,A1025,P205,Agent_32,Qualification,2023-11-17,2023-03-25,9732
D7419,A1038,P203,Agent_21,Closed Won,2023-06-26,2023-11-15,66957
D7420,A1011,P206,Agent_34,Closed Won,2023-04-25,2024-02-20,27398
D7421,A1013,P203,Agent_16,Negotiation,2023-06-05,2024-02-06,57420
D7422,A1021,P204,Agent_21,Closed Won,2023-02-09,2023-04-08,50245
D7423,A1050,P200,Agent_4,Negotiation,2023-11-13,2023-06-02,37639
D7424,A1022,P203,Agent_24,Proposal,2023-08-24,2023-02-26,62067
D7425,A1047,P205,Agent_5,Closed Lost,2023-03-30,2023-06-04,50134
D7426,A1070,P206,Agent_16,Negotiation,2023-03-06,2023-09-20,54967
D7427,A1049,P203,Agent_30,Negotiation,2023-07-15,2023-10-01,13040
D7428,A1012,P204,Agent_16,Proposal,2023-12-05,2023-08-15,42666
D7429,A1084,P202,Agent_32,Closed Lost,2023-09-29,2023-05-19,8204
D7430,A1009,P204,Agent_3,Qualification,2023-04-17,2023-05-09,38897
D7431,A1054,P201,Agent_13,Prospecting,2023-07-30,2023-04-20,51750
D7432,A1008,P206,Agent_12,Qualification,2023-12-22,2023-08-31,48015
D7433,A1078,P201,Agent_26,Prospecting,2023-03-16,2023-08-29,23181
D7434,A1051,P203,Agent_23,Qualification,2023-04-12,2023-03-19,23868
D7435,A1001,P203,Agent_26,Closed Won,2023-09-25,2023-07-25,29107
D7436,A1024,P204,Agent_7,Negotiation,2023-02-24,2023-09-05,22072
D7437,A1012,P204,Agent_20,Prospecting,2023-07-09,2023-07-14,50955
D7438,A1050,P205,Agent_10,Closed Won,2023-03-29,2023-06-29,27815
D7439,A1057,P200,Agent_30,Proposal,2023-03-18,2023-10-02,53948
D7440,A1033,P205,Agent_26,Proposal,2023-12-19,2024-01-19,33478
D7441,A1034,P201,Agent_26,Qualification,2023-08-11,2023-04-18,67159
D7442,A1002,P205,Agent_7,Closed Won,2023-07-13,2023-11-24,33897
D7443,A1058,P204,Agent_32,Qualification,2023-09-17,2023-06-05,35028
D7444,A1069,P206,Agent_11,Prospecting,2023-10-30,2023-05-08,35112
D7445,A1047,P205,Agent_34,Qualification,2023-12-01,2023-10-29,60573
D7446,A1063,P202,Agent_33,Negotiation,2023-01-16,2023-06-26,49830
D7447,A1018,P200,Agent_15,Negotiation,2023-06-07,2024-02-11,57226
D7448,A1066,P204,Agent_1,Qualification,2023-10-24,2024-01-31,73061
D7449,A1081,P206,Agent_11,Prospecting,2023-02-15,2024-01-11,56169
D7450,A1072,P203,Agent_26,Negotiation,2023-09-24,2024-01-25,41146
D7451,A1075,P205,Agent_16,Negotiation,2023-05-10,2023-10-21,49568
D7452,A1004,P204,Agent_19,Qualification,2023-12-15,2023-08-08,68607
D7453,A1066,P203,Agent_20,Closed Won,2023-03-28,2023-03-14,32015
D7454,A1010,P203,Agent_29,Closed Lost,2023-10-07,2024-01-18,19350
D7455,A1067,P201,Agent_19,Qualification,2023-01-24,2024-02-03,39045
D7456,A1068,P201,Agent_7,Proposal,2023-04-08,2023-03-27,12353
D7457,A1000,P206,Agent_17,Prospecting,2023-04-16,2023-02-18,13578
D7458,A1062,P204,Agent_17,Negotiation,2023-01-18,2023-09-20,53008
D7459,A1028,P206,Agent_17,Proposal,2023-01-13,2023-09-15,5013
D7460,A1081,P204,Agent_1,Qualification,2023-05-31,2023-08-09,61549
D7461,A1011,P202,Agent_11,Closed Won,2023-10-10,2024-02-01,25570
D7462,A1076,P200,Agent_31,Closed Won,2023-09-05,2023-05-20,54155
D7463,A1040,P200,Agent_7,Prospecting,2023-12-18,2024-01-22,37407
D7464,A1001,P204,Agent_9,Prospecting,2023-01-25,2023-04-15,8290
D7465,A1036,P201,Agent_10,Qualification,2023-09-27,2023-04-06,66282
D7466,A1044,P205,Agent_13,Negotiation,2023-05-04,2023-12-21,45698
D7467,A1079,P206,Agent_25,Closed Won,2023-09-21,2023-05-30,63946
D7468,A1047,P202,Agent_29,Proposal,2023-05-10,2024-02-25,50759
D7469,A1023,P200,Agent_3,Proposal,2023-09-05,2023-04-14,74509
D7470,A1021,P204,Agent_10,Closed Won,2023-06-05,2023-12-08,32118
D7471,A1010,P201,Agent_23,Proposal,2023-09-03,2023-11-16,31218
D7472,A1057,P201,Agent_21,Negotiation,2024-01-01,2023-09-26,31065
D7473,A1045,P201,Agent_2,Proposal,2023-11-16,2023-10-12,50018
D7474,A1028,P206,Agent_1,Closed Won,2023-03-01,2023-11-11,67544
D7475,A1034,P205,Agent_11,Qualification,2023-08-13,2024-01-21,36498
D7476,A1014,P203,Agent_20,Qualification,2023-04-18,2023-07-14,60529
D7477,A1059,P206,Agent_4,Prospecting,2023-11-23,2023-10-27,24617
D7478,A1041,P205,Agent_6,Closed Won,2023-08-29,2023-05-22,64039
D7479,A1042,P201,Agent_3,Proposal,2023-08-16,2024-01-27,22770
D7480,A1079,P204,Agent_21,Qualification,2023-09-01,2023-05-14,58944
D7481,A1073,P202,Agent_28,Closed Lost,2023-08-07,2024-02-03,22581
D7482,A1048,P205,Agent_8,Closed Lost,2023-08-25,2023-09-14,23669
D7483,A1063,P204,Agent_25,Closed Lost,2023-03-13,2023-07-11,24343
D7484,A1031,P206,Agent_11,Prospecting,2023-06-10,2023-11-19,55413
D7485,A1063,P206,Agent_0,Closed Won,2023-01-11,2023-02-28,22924
D7486,A1001,P201,Agent_7,Qualification,2023-11-09,2024-02-06,62049
D7487,A1023,P202,Agent_32,Prospecting,2023-07-02,2023-10-15,69407
D7488,A1065,P200,Agent_3,Qualification,2023-07-11,2023-04-15,37066
D7489,A1037,P200,Agent_13,Proposal,2023-12-07,2024-01-09,68894
D7490,A1030,P206,Agent_28,Prospecting,2023-02-25,2023-05-05,46573
D7491,A1025,P204,Agent_13,Proposal,2023-12-03,2023-04-24,34157
D7492,A1028,P202,Agent_8,Closed Won,2023-06-09,2024-02-12,58386
D7493,A1066,P204,Agent_8,Qualification,2023-12-12,2023-09-03,57625
D7494,A1077,P202,Agent_25,Qualification,2023-04-04,2023-08-15,16489
D7495,A1024,P202,Agent_16,Qualification,2023-04-27,2023-12-13,16015
D7496,A1047,P206,Agent_3,Closed Lost,2023-03-13,2023-10-08,18096
D7497,A1064,P204,Agent_2,Prospecting,2023-10-25,2023-11-29,30562
D7498,A1052,P206,Agent_28,Proposal,2023-12-13,2023-07-17,71559
D7499,A1066,P202,Agent_24,Qualification,2023-01-12,2023-08-10,61156
D7500,A1017,P205,Agent_20,Closed Won,2023-03-23,2023-02-08,30848
D7501,A1008,P201,Agent_11,Prospecting,2023-05-27,2023-04-25,72315
D7502,A1037,P202,Agent_0,Proposal,2023-07-27,2023-04-24,55852
D7503,A1020,P205,Agent_0,Proposal,2023-05-19,2023-03-29,53548
D7504,A1064,P202,Agent_6,Closed Won,2023-03-14,2024-02-07,62151
D7505,A1020,P205,Agent_9,Qualification,2023-07-15,2023-10-08,15426
D7506,A1026,P204,Agent_14,Negotiation,2023-01-12,2023-02-03,17536
D7507,A1069,P200,Agent_10,Prospecting,2023-01-29,2023-07-16,69556
D7508,A1043,P203,Agent_22,Closed Lost,2023-08-04,2023-11-27,74519
D7509,A1027,P202,Agent_12,Proposal,2023-08-15,2023-08-21,53030
D7510,A1044,P203,Agent_26,Negotiation,2023-06-16,2023-10-21,12385
D7511,A1016,P202,Agent_16,Proposal,2023-05-02,2023-02-02,61746
D7512,A1039,P204,Agent_12,Qualification,2023-01-25,2023-10-09,27542
D7513,A1002,P204,Agent_11,Qualification,2023-06-18,2023-03-27,25223
D7514,A1075,P205,Agent_28,Negotiation,2023-02-27,2023-04-27,40504
D7515,A1075,P202,Agent_20,Closed Lost,2023-06-20,2023-04-29,57558
D7516,A1065,P204,Agent_19,Qualification,2023-05-14,2023-06-16,58784
D7517,A1045,P204,Agent_19,Closed Won,2023-03-20,2023-11-30,30067
D7518,A1029,P202,Agent_30,Prospecting,2023-04-09,2023-05-29,15051
D7519,A1068,P205,Agent_7,Closed Lost,2023-11-04,2023-04-28,48299
D7520,A1008,P205,Agent_23,Qualification,2023-12-17,2023-11-29,30167
D7521,A1084,P205,Agent_10,Qualification,2023-11-08,2023-04-01,40502
D7522,A1010,P205,Agent_32,Proposal,2023-06-15,2024-01-12,61039
D7523,A1068,P200,Agent_14,Negotiation,2023-07-29,2023-03-17,72028
D7524,A1065,P202,Agent_3,Negotiation,2023-03-24,2023-08-13,5682
D7525,A1030,P206,Agent_0,Proposal,2023-01-10,2023-10-19,30204
D7526,A1032,P200,Agent_31,Proposal,2023-07-15,2023-11-26,68159
D7527,A1038,P204,Agent_10,Prospecting,2023-06-26,2023-08-24,25866
D7528,A1045,P200,Agent_29,Qualification,2023-12-10,2024-01-23,51662
D7529,A1036,P206,Agent_18,Qualification,2023-02-20,2023-12-02,26131
D7530,A1059,P206,Agent_33,Proposal,2023-11-06,2023-07-20,56392
D7531,A1030,P206,Agent_6,Proposal,2023-12-12,2023-03-24,49714
D7532,A1010,P205,Agent_19,Negotiation,2023-10-27,2024-02-08,6093
D7533,A1001,P204,Agent_11,Negotiation,2023-12-10,2023-10-18,15683
D7534,A1026,P200,Agent_31,Qualification,2023-10-22,2024-02-23,46392
D7535,A1001,P200,Agent_1,Closed Won,2023-09-07,2024-01-31,10334
D7536,A1020,P202,Agent_21,Prospecting,2023-05-24,2023-10-10,68712
D7537,A1057,P200,Agent_23,Negotiation,2023-07-09,2023-10-01,28900
D7538,A1004,P204,Agent_30,Prospecting,2023-01-17,2023-10-08,36107
D7539,A1051,P205,Agent_3,Negotiation,2023-10-02,2024-01-18,61660
D7540,A1044,P202,Agent_23,Proposal,2023-02-17,2023-10-22,47822
D7541,A1084,P200,Agent_16,Proposal,2023-05-08,2023-09-30,29646
D7542,A1019,P202,Agent_18,Negotiation,2023-08-23,2023-03-24,59400
D7543,A1060,P203,Agent_33,Prospecting,2023-08-06,2023-04-12,70979
D7544,A1037,P202,Agent_32,Qualification,2023-07-01,2024-02-08,53417
D7545,A1019,P206,Agent_5,Negotiation,2023-06-30,2024-02-02,67038
D7546,A1024,P205,Agent_12,Closed Won,2023-11-23,2023-04-13,68505
D7547,A1001,P206,Agent_8,Qualification,2023-01-06,2023-08-20,6869
D7548,A1031,P203,Agent_34,Qualification,2023-03-01,2023-11-05,58800
D7549,A1025,P206,Agent_33,Proposal,2023-10-02,2023-09-14,47971
D7550,A1069,P203,Agent_15,Negotiation,2023-04-27,2023-08-05,32497
D7551,A1040,P202,Agent_17,Proposal,2023-03-19,2023-08-06,49311
D7552,A1066,P204,Agent_17,Closed Won,2023-09-04,2023-04-14,5770
D7553,A1000,P205,Agent_31,Proposal,2023-06-29,2023-04-18,55105
D7554,A1050,P204,Agent_6,Prospecting,2023-03-15,2023-06-26,34000
D7555,A1004,P205,Agent_22,Qualification,2023-01-18,2023-12-11,6559
D7556,A1012,P205,Agent_22,Proposal,2023-10-10,2023-02-21,57598
D7557,A1018,P206,Agent_17,Negotiation,2023-12-04,2023-07-01,49327
D7558,A1011,P206,Agent_6,Qualification,2023-04-16,2024-01-06,11982
D7559,A1047,P204,Agent_23,Closed Lost,2023-03-22,2023-08-08,23824
D7560,A1024,P201,Agent_13,Qualification,2023-10-11,2023-07-17,14147
D7561,A1056,P203,Agent_4,Proposal,2023-03-16,2023-05-10,12078
D7562,A1034,P206,Agent_21,Prospecting,2023-02-03,2023-05-28,70853
D7563,A1075,P206,Agent_21,Closed Won,2023-06-07,2023-10-28,42212
D7564,A1004,P206,Agent_9,Closed Won,2023-04-28,2023-09-06,50456
D7565,A1021,P202,Agent_25,Qualification,2023-01-09,2023-11-27,68803
D7566,A1076,P204,Agent_14,Closed Lost,2023-10-08,2024-02-23,27062
D7567,A1056,P204,Agent_0,Qualification,2023-04-06,2023-12-30,50423
D7568,A1046,P206,Agent_13,Negotiation,2023-03-21,2023-04-14,18384
D7569,A1053,P202,Agent_30,Closed Won,2023-07-02,2023-10-07,17128
D7570,A1002,P206,Agent_27,Negotiation,2023-05-25,2024-02-01,17473
D7571,A1052,P203,Agent_33,Closed Lost,2023-05-26,2023-05-15,7366
D7572,A1083,P202,Agent_34,Closed Won,2023-12-21,2023-06-28,32578
D7573,A1030,P206,Agent_22,Closed Lost,2023-06-21,2023-10-21,50649
D7574,A1068,P205,Agent_18,Qualification,2023-05-31,2023-07-16,20327
D7575,A1032,P201,Agent_17,Qualification,2023-11-19,2023-04-20,72101
D7576,A1071,P205,Agent_14,Negotiation,2023-07-21,2023-05-11,63136
D7577,A1049,P201,Agent_0,Negotiation,2023-04-02,2023-03-28,41969
D7578,A1083,P202,Agent_24,Proposal,2023-02-13,2023-07-03,17929
D7579,A1015,P205,Agent_25,Prospecting,2023-01-22,2024-02-20,15444
D7580,A1075,P203,Agent_34,Closed Won,2023-02-28,2023-03-25,13756
D7581,A1076,P205,Agent_14,Closed Lost,2023-02-14,2023-10-19,8453
D7582,A1038,P204,Agent_3,Proposal,2023-05-16,2024-01-29,53424
D7583,A1045,P201,Agent_14,Qualification,2023-06-13,2023-05-01,47262
D7584,A1046,P201,Agent_0,Prospecting,2023-01-23,2023-02-03,52292
D7585,A1043,P206,Agent_21,Qualification,2023-06-28,2023-06-20,31326
D7586,A1008,P203,Agent_10,Negotiation,2023-07-31,2023-10-03,38025
D7587,A1049,P201,Agent_25,Closed Lost,2023-12-03,2023-03-29,19788
D7588,A1076,P201,Agent_26,Prospecting,2023-10-05,2023-08-26,63939
D7589,A1059,P206,Agent_12,Proposal,2023-01-12,2023-11-25,60373
D7590,A1014,P203,Agent_6,Negotiation,2023-03-21,2023-02-27,6046
D7591,A1035,P205,Agent_7,Qualification,2023-10-09,2023-07-09,11646
D7592,A1062,P202,Agent_22,Proposal,2023-04-18,2023-04-22,56384
D7593,A1068,P205,Agent_25,Negotiation,2023-06-08,2023-05-04,64938
D7594,A1079,P204,Agent_26,Closed Won,2023-11-24,2023-02-18,58229
D7595,A1040,P204,Agent_8,Proposal,2023-05-16,2023-07-31,63984
D7596,A1073,P201,Agent_12,Negotiation,2023-12-25,2023-03-06,31287
D7597,A1023,P204,Agent_6,Qualification,2023-03-14,2023-07-29,25125
D7598,A1081,P202,Agent_10,Qualification,2023-03-11,2023-09-21,39836
D7599,A1048,P201,Agent_9,Qualification,2023-12-30,2023-04-04,62735
D7600,A1017,P206,Agent_32,Qualification,2023-01-19,2023-09-19,31025
D7601,A1006,P204,Agent_2,Prospecting,2023-10-25,2023-12-23,37996
D7602,A1003,P206,Agent_28,Qualification,2023-12-20,2023-04-01,41020
D7603,A1068,P200,Agent_15,Negotiation,2023-10-26,2023-10-02,25421
D7604,A1059,P200,Agent_15,Negotiation,2023-03-24,2023-09-22,29809
D7605,A1054,P200,Agent_6,Prospecting,2023-12-04,2023-07-17,62609
D7606,A1015,P206,Agent_14,Qualification,2023-09-14,2024-02-13,22241
D7607,A1081,P200,Agent_5,Proposal,2023-10-16,2023-08-02,52417
D7608,A1028,P205,Agent_17,Qualification,2023-11-12,2023-05-10,14068
D7609,A1022,P200,Agent_18,Proposal,2023-03-21,2023-08-02,69729
D7610,A1013,P201,Agent_1,Negotiation,2023-08-13,2023-12-19,31834
D7611,A1078,P203,Agent_2,Prospecting,2023-02-26,2023-10-17,74730
D7612,A1048,P205,Agent_24,Qualification,2023-03-29,2024-01-17,56544
D7613,A1032,P203,Agent_27,Prospecting,2023-08-01,2023-03-12,73860
D7614,A1024,P201,Agent_27,Prospecting,2023-03-27,2023-09-28,48911
D7615,A1020,P201,Agent_31,Closed Lost,2023-11-13,2023-11-03,66963
D7616,A1016,P202,Agent_22,Qualification,2023-10-22,2023-04-08,44029
D7617,A1022,P205,Agent_1,Proposal,2023-12-28,2023-02-03,31832
D7618,A1056,P203,Agent_9,Negotiation,2023-02-08,2023-11-27,6432
D7619,A1080,P200,Agent_5,Prospecting,2023-01-02,2023-07-26,5480
D7620,A1057,P201,Agent_7,Qualification,2023-11-19,2023-03-26,73506
D7621,A1013,P200,Agent_14,Closed Won,2023-03-13,2023-11-11,39433
D7622,A1019,P203,Agent_28,Closed Won,2023-11-06,2023-07-29,57406
D7623,A1029,P206,Agent_27,Qualification,2023-10-01,2023-08-19,19265
D7624,A1018,P205,Agent_21,Qualification,2023-12-26,2023-08-22,5944
D7625,A1052,P204,Agent_33,Closed Won,2023-06-30,2023-03-10,39820
D7626,A1055,P206,Agent_19,Qualification,2023-01-15,2023-06-30,15542
D7627,A1076,P206,Agent_32,Prospecting,2023-09-03,2023-08-05,63323
D7628,A1081,P204,Agent_14,Qualification,2023-06-29,2023-03-07,64998
D7629,A1022,P201,Agent_6,Qualification,2023-11-05,2023-02-10,48743
D7630,A1061,P202,Agent_23,Prospecting,2023-05-31,2023-12-08,34922
D7631,A1032,P200,Agent_25,Proposal,2023-11-26,2023-03-22,18965
D7632,A1017,P201,Agent_9,Negotiation,2023-08-31,2023-11-02,25387
D7633,A1072,P202,Agent_14,Proposal,2023-12-03,2023-04-11,39354
D7634,A1032,P200,Agent_23,Prospecting,2023-01-20,2023-04-11,54541
D7635,A1031,P203,Agent_10,Proposal,2023-04-17,2024-01-05,8728
D7636,A1060,P206,Agent_20,Negotiation,2023-01-11,2023-05-23,63193
D7637,A1053,P206,Agent_14,Prospecting,2023-02-04,2023-07-08,30394
D7638,A1016,P204,Agent_14,Prospecting,2023-03-29,2023-11-02,11480
D7639,A1018,P202,Agent_13,Qualification,2023-11-29,2023-04-13,56806
D7640,A1069,P200,Agent_20,Qualification,2023-11-25,2023-10-17,52232
D7641,A1033,P201,Agent_19,Closed Lost,2023-08-27,2023-04-21,74642
D7642,A1083,P200,Agent_32,Proposal,2023-10-14,2023-11-12,43920
D7643,A1024,P201,Agent_2,Qualification,2023-04-07,2023-03-11,73041
D7644,A1067,P206,Agent_22,Negotiation,2023-10-04,2023-08-17,69918
D7645,A1073,P204,Agent_22,Qualification,2023-03-15,2024-01-17,29253
D7646,A1073,P204,Agent_26,Prospecting,2023-10-07,2023-05-29,14003
D7647,A1084,P200,Agent_34,Qualification,2023-07-09,2024-01-29,19714
D7648,A1010,P200,Agent_24,Negotiation,2023-06-18,2023-06-16,20861
D7649,A1015,P201,Agent_31,Prospecting,2023-06-02,2023-04-28,8316
D7650,A1060,P201,Agent_21,Qualification,2023-11-17,2023-02-15,41257
D7651,A1079,P202,Agent_7,Qualification,2023-05-30,2023-02-16,25710
D7652,A1006,P206,Agent_17,Qualification,2023-09-28,2023-04-19,59433
D7653,A1015,P202,Agent_27,Negotiation,2023-09-22,2023-10-04,22577
D7654,A1015,P202,Agent_27,Closed Won,2023-03-25,2024-01-12,12506
D7655,A1039,P200,Agent_10,Negotiation,2023-03-26,2023-05-08,62121
D7656,A1011,P205,Agent_11,Negotiation,2023-10-05,2023-12-23,72033
D7657,A1034,P205,Agent_1,Closed Lost,2023-11-21,2023-04-19,14442
D7658,A1020,P205,Agent_3,Prospecting,2023-06-22,2023-07-22,63216
D7659,A1049,P205,Agent_33,Prospecting,2023-10-31,2024-02-14,7410
D7660,A1042,P202,Agent_22,Proposal,2023-07-18,2024-02-21,31154
D7661,A1016,P200,Agent_12,Qualification,2023-08-14,2023-11-26,26515
D7662,A1031,P205,Agent_6,Proposal,2023-10-20,2023-06-27,57718
D7663,A1040,P204,Agent_31,Qualification,2023-03-07,2023-07-04,68446
D7664,A1005,P203,Agent_22,Prospecting,2023-01-04,2023-09-18,44695
D7665,A1026,P204,Agent_7,Proposal,2023-09-09,2023-04-28,20421
D7666,A1019,P200,Agent_33,Closed Lost,2023-09-13,2023-03-04,26008
